,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-01-04,757.4,763.7,745.3,762.7,9021800,762.7
1,2019-01-07,795,800.4,786,790.5,5160400,790.5
2,2019-01-08,787,802.7,783.8,792.4,6631900,792.4
3,2019-01-09,800.5,806.9,800.3,802.8,5159100,802.8
4,2019-01-10,799.2,801.4,791,798.3,4654400,798.3
5,2019-01-11,797.1,803.6,790.1,795.4,7671400,795.4
6,2019-01-15,785.5,805,782.7,800.4,8880900,800.4
7,2019-01-16,797.8,798.1,783.6,792.2,5737200,792.2
8,2019-01-17,795.7,803.6,791.6,803.4,4219100,803.4
9,2019-01-18,805,820.5,801.6,818.9,5569400,818.9
10,2019-01-21,831.9,833.9,825,830.1,3888600,830.1
11,2019-01-22,833.4,833.4,815.4,816,4505900,816
12,2019-01-23,813,821.7,811,814.4,5986700,814.4
13,2019-01-24,813.6,827.6,808.7,826.2,6074100,826.2
14,2019-01-25,821.2,832,819.3,831.6,4609000,831.6
15,2019-01-28,833.2,834.4,818,819.4,4280900,819.4
16,2019-01-29,821.8,830.4,812.6,822.5,4703800,822.5
17,2019-01-30,831.1,845.9,827,840.8,8189800,840.8
18,2019-01-31,850,853.9,840.6,846.6,6368900,846.6
19,2019-02-01,841.9,843.9,830.5,831.7,5511500,831.7
20,2019-02-04,835.2,845,835.2,843.1,4277300,843.1
21,2019-02-05,845,853.9,836.1,848.9,4905600,848.9
22,2019-02-06,853.8,855.6,843.7,846.3,4908300,846.3
23,2019-02-07,849.2,853.4,823.1,832,7451700,832
